feature,coefficient
rolling_PT08.S5O3_min_12,-0.00019719804881018193
rolling_PT08.S5O3_mean_24,-0.009568125520315138
rolling_PT08.S5O3_std_24,-0.00835029170518639
rolling_PT08.S5O3_max_24,0.001960183079375946
rolling_PT08.S5O3_min_24,0.018033497823107206
rolling_T_mean_3,0.0
rolling_T_std_3,1.4310320200700624
rolling_T_max_3,-0.0
rolling_T_min_3,-0.253049655614095
rolling_T_mean_6,-0.45523112661171883
rolling_T_std_6,-1.5447416405220724
rolling_T_max_6,-0.0
rolling_T_min_6,-0.29012437300781824
rolling_T_mean_12,0.7112676126977674
rolling_T_std_12,2.0185145817585886
rolling_T_max_12,0.2899157835707248
rolling_T_min_12,0.5207340251926411
rolling_T_mean_24,-0.36862703447391315
rolling_T_std_24,-1.6932325518210163
rolling_T_max_24,0.5153907913191756
rolling_T_min_24,-0.22086721399220446
rolling_RH_mean_3,-0.5327861160961795
rolling_RH_std_3,-0.4340590167700024
rolling_RH_max_3,-0.03699160458491296
rolling_RH_min_3,-0.0
rolling_RH_mean_6,-0.0
rolling_RH_std_6,0.1836350562864993
rolling_RH_max_6,0.0
rolling_RH_min_6,-0.03292850093616033
rolling_RH_mean_12,-0.0
rolling_RH_std_12,-0.09727619512715596
rolling_RH_max_12,0.09438018170440161
rolling_RH_min_12,0.2305859054616455
rolling_RH_mean_24,0.0
rolling_RH_std_24,-0.2781553447808431
rolling_RH_max_24,0.13069861551211892
rolling_RH_min_24,-0.0
rolling_AH_mean_3,11.148706185289019
rolling_AH_std_3,10.907768014104745
rolling_AH_max_3,9.147339989504948
rolling_AH_min_3,0.04035659731294863
rolling_AH_mean_6,-0.36871454385090363
rolling_AH_std_6,-1.0287585544637012
rolling_AH_max_6,-0.0
rolling_AH_min_6,-0.0
rolling_AH_mean_12,-18.085135234191736
rolling_AH_std_12,-4.016844594640376
rolling_AH_max_12,-5.058666520016871
rolling_AH_min_12,-2.738908247813186
rolling_AH_mean_24,15.633203826060369
rolling_AH_std_24,22.963614717750733
rolling_AH_max_24,0.0
rolling_AH_min_24,7.23245054015666
COGT_lag_1,-25.498926366387387
COGT_lag_2,3.9969885573511443
COGT_lag_3,2.142053931745596
COGT_lag_6,0.08869428875668157
COGT_lag_9,-2.481470752671496
COGT_lag_12,1.0592755068768631
COGT_lag_24,-3.856021392782597
C6H6GT_lag_1,-0.08389485637063195
C6H6GT_lag_2,0.008107074092229466
C6H6GT_lag_3,0.158584894728118
C6H6GT_lag_6,0.432781670461446
C6H6GT_lag_9,0.16383648396895437
C6H6GT_lag_12,0.35736327475024393
C6H6GT_lag_24,-0.11077296459104206
NOxGT_lag_1,0.6269072538753251
NOxGT_lag_2,-0.18522234004455557
NOxGT_lag_3,-0.19707237926080745
NOxGT_lag_6,-0.007605216834958002
NOxGT_lag_9,-0.004552287392340813
NOxGT_lag_12,-0.026642670559096075
NOxGT_lag_24,0.06472042592284281
NO2GT_lag_1,-0.9289211136443692
NO2GT_lag_2,0.18709494757417905
NO2GT_lag_3,0.3491303226425322
NO2GT_lag_6,0.07890264121421474
NO2GT_lag_9,0.04059234144183705
NO2GT_lag_12,0.05476686419161528
NO2GT_lag_24,-0.10113087402169603
hour_1,-3.3323777689919876
hour_2,0.7412552066035188
hour_3,-1.1865334914554078
hour_4,-1.807246881394441
hour_5,5.538366813314204
hour_6,4.255086604981043
hour_7,17.62965020866337
hour_8,-5.31142312598803
hour_9,1.554662920347821
hour_10,5.385805955532928
hour_11,-0.5419827934221412
hour_12,-2.9785273625465845
hour_13,-0.545148396850014
hour_14,1.9076141365473624
hour_15,1.2897823821734873
hour_16,0.0
hour_17,-2.151046129868755
hour_18,-0.2977205270536944
hour_19,-5.220461983610758
hour_20,0.8854431124024826
hour_21,-0.0
hour_22,-0.9875946871800266
hour_23,-2.082165984951231
day_of_week_Monday,2.4567624079391654
day_of_week_Tuesday,-0.39450511940916866
day_of_week_Wednesday,-1.062995632912835
day_of_week_Thursday,-1.0427217684309977
day_of_week_Friday,-0.5002926340197639
day_of_week_Saturday,-0.03205444560611583
INTERCEPT,23.02043982977105
