feature,coefficient
rolling_AH_min_24,2.6463615977206363
COGT_lag_1,3.7878170738775414
COGT_lag_2,-0.15104887294451483
COGT_lag_3,-2.1770090285797137
COGT_lag_6,-1.516595188484767
COGT_lag_9,-1.011502855273014
COGT_lag_12,0.25275759750500715
COGT_lag_24,0.7934589435043236
C6H6GT_lag_1,0.34020468555606687
C6H6GT_lag_2,-0.03047240701327958
C6H6GT_lag_3,-0.21137215636020654
C6H6GT_lag_6,-0.0035480735912828414
C6H6GT_lag_9,-0.04568226441811895
C6H6GT_lag_12,-0.0
C6H6GT_lag_24,0.17199310022952
NOxGT_lag_1,0.0984272280738214
NOxGT_lag_2,0.0467442873535613
NOxGT_lag_3,0.01867889383805749
NOxGT_lag_6,0.011845129099456885
NOxGT_lag_9,0.015934078165998736
NOxGT_lag_12,0.014836096044283082
NOxGT_lag_24,0.043975411466402894
NO2GT_lag_1,0.09231492670165406
NO2GT_lag_2,-0.02646758272134249
NO2GT_lag_3,-0.07583412987868494
NO2GT_lag_6,-0.03256600288188528
NO2GT_lag_9,-0.024423955781988516
NO2GT_lag_12,-0.0
NO2GT_lag_24,-0.00868894574859912
hour_1,-0.266207518732848
hour_2,-0.2545105592250431
hour_3,0.0
hour_4,-0.14835493826396992
hour_5,0.02143827902425636
hour_6,0.13844256451308123
hour_7,1.0348107062260832
hour_8,0.0
hour_9,-0.0
hour_10,0.027308232523805362
hour_11,-0.0
hour_12,-0.22242928955912508
hour_13,-0.06635247823656926
hour_14,0.0
hour_15,0.07418940228337176
hour_16,0.002026579714439862
hour_17,0.1589730071453289
hour_18,0.09971568835056871
hour_19,-0.0
hour_20,0.0
hour_21,-0.35098332154307155
hour_22,-0.21818061830287763
hour_23,-0.0
day_of_week_Monday,0.8740241199249573
day_of_week_Tuesday,0.0
day_of_week_Wednesday,-0.1592137079857745
day_of_week_Thursday,-0.15913074318986162
day_of_week_Friday,0.04296195288928916
day_of_week_Saturday,-0.44145312744533466
INTERCEPT,122.03507807611028
