feature,coefficient
rolling_PT08.S5O3_mean_12,-0.008525052579110586
rolling_PT08.S5O3_std_12,0.024145485421626554
rolling_PT08.S5O3_max_12,-0.004229284103913879
rolling_PT08.S5O3_min_12,0.004934494115428278
rolling_PT08.S5O3_mean_24,-0.013358791225191218
rolling_PT08.S5O3_std_24,-0.018441322711367166
rolling_PT08.S5O3_max_24,0.005381005210198035
rolling_PT08.S5O3_min_24,0.019042913106104366
rolling_T_mean_3,2.096689338004573
rolling_T_std_3,-3.2721954908827495
rolling_T_max_3,1.0034938279551449
rolling_T_min_3,-4.3074540451742385
rolling_T_mean_6,-0.39817656903991344
rolling_T_std_6,-0.640299859927575
rolling_T_max_6,-0.5418035605023044
rolling_T_min_6,0.2906370177286627
rolling_T_mean_12,1.8289152623721474
rolling_T_std_12,2.8479454137776385
rolling_T_max_12,0.12653909438576316
rolling_T_min_12,0.6741278129210755
rolling_T_mean_24,-2.0833268118344517
rolling_T_std_24,-2.385278070164119
rolling_T_max_24,1.0151026657016071
rolling_T_min_24,-0.28432961751109476
rolling_RH_mean_3,-1.0109687839366017
rolling_RH_std_3,0.6168923663426699
rolling_RH_max_3,-0.7037093210796339
rolling_RH_min_3,0.5210553907376377
rolling_RH_mean_6,0.6186590060862234
rolling_RH_std_6,-0.46589294375108536
rolling_RH_max_6,0.19422128821504003
rolling_RH_min_6,-0.5014197280305773
rolling_RH_mean_12,0.13054562458327806
rolling_RH_std_12,-0.3430291833950978
rolling_RH_max_12,0.23415830904572146
rolling_RH_min_12,0.2571825597689136
rolling_RH_mean_24,-0.4376987897683277
rolling_RH_std_24,-0.2047857140357296
rolling_RH_max_24,0.12468959688641282
rolling_RH_min_24,0.03833569079582375
rolling_AH_mean_3,42.14227991304965
rolling_AH_std_3,-57.89249034453639
rolling_AH_max_3,43.721998023406584
rolling_AH_min_3,-44.57303024026878
rolling_AH_mean_6,-18.42290610266156
rolling_AH_std_6,37.312879964122224
rolling_AH_max_6,-10.723372546361707
rolling_AH_min_6,25.800683907291553
rolling_AH_mean_12,-60.22195209432925
rolling_AH_std_12,-7.85898317267556
rolling_AH_max_12,-2.7169803526514578
rolling_AH_min_12,-3.4076880741199798
rolling_AH_mean_24,55.21640857258104
rolling_AH_std_24,43.905203921430335
rolling_AH_max_24,-6.71124121443022
rolling_AH_min_24,12.076532532643593
COGT_lag_1,-28.436645302429625
COGT_lag_2,5.528517646992488
COGT_lag_3,-1.3982949595022895
COGT_lag_6,-2.0383816481677073
COGT_lag_9,-1.6521085884985325
COGT_lag_12,0.8783613758313595
COGT_lag_24,-3.6259902536614783
C6H6GT_lag_1,-0.21239545256635875
C6H6GT_lag_2,-0.20726011860138785
C6H6GT_lag_3,0.025330440857725747
C6H6GT_lag_6,0.5435745821864597
C6H6GT_lag_9,0.22357347218450857
C6H6GT_lag_12,0.4679979678594749
C6H6GT_lag_24,-0.13294445058498583
NOxGT_lag_1,0.8460805534792218
NOxGT_lag_2,-0.08992720649200625
NOxGT_lag_3,0.05434558267951896
NOxGT_lag_6,0.05252889708012728
NOxGT_lag_9,-0.01880517175664574
NOxGT_lag_12,-0.026715589429176807
NOxGT_lag_24,0.06495917217137637
NO2GT_lag_1,-1.1966694494954904
NO2GT_lag_2,0.12889046963596282
NO2GT_lag_3,0.009495546627077047
NO2GT_lag_6,-0.044853346233692776
NO2GT_lag_9,0.06572082274795238
NO2GT_lag_12,0.050309064386032214
NO2GT_lag_24,-0.10222793299858243
hour_1,-3.8624717443563013
hour_2,1.3173866990136405
hour_3,-1.9320392457253224
hour_4,-1.890409065004813
hour_5,7.592648788956586
hour_6,7.877981365728086
hour_7,21.038566271118377
hour_8,-2.8761019480644885
hour_9,4.26101571182096
hour_10,6.796331681919662
hour_11,1.4374682691139253
hour_12,-1.618775812538626
hour_13,0.5771052725434471
hour_14,2.9327430614440892
hour_15,2.582953870498489
hour_16,0.5662997872864035
hour_17,-2.685112024042895
hour_18,0.29750807586125727
hour_19,-5.732512377153548
hour_20,0.9555702109413124
hour_21,0.03730340747006089
hour_22,-1.0149709843711918
hour_23,-2.162265803914784
day_of_week_Monday,2.7617044211899517
day_of_week_Tuesday,-0.9893853584264797
day_of_week_Wednesday,-1.4102797775098268
day_of_week_Thursday,-1.441737392982079
day_of_week_Friday,-0.773635903755722
day_of_week_Saturday,-0.46567916761415595
INTERCEPT,25.851104729053333
