feature,coefficient
rolling_PT08.S5O3_min_6,0.0036808992848635057
rolling_PT08.S5O3_mean_12,-0.00207202844374926
rolling_PT08.S5O3_std_12,-0.006149316122647823
rolling_PT08.S5O3_max_12,0.0009213085252357364
rolling_PT08.S5O3_min_12,-0.0007565109754876856
rolling_PT08.S5O3_mean_24,0.002414027289954819
rolling_PT08.S5O3_std_24,-0.0043628121825707465
rolling_PT08.S5O3_max_24,0.003227182812670953
rolling_PT08.S5O3_min_24,0.00814495250705409
rolling_T_mean_3,-0.06109052077321943
rolling_T_std_3,-0.21343156839329638
rolling_T_max_3,-0.06241353199260459
rolling_T_min_3,-0.05809777688948851
rolling_T_mean_6,-0.0
rolling_T_std_6,-0.3857670804358886
rolling_T_max_6,-0.09149456533357792
rolling_T_min_6,-0.10588262616900967
rolling_T_mean_12,0.18448237559466785
rolling_T_std_12,1.2641264361653204
rolling_T_max_12,0.19879659207661293
rolling_T_min_12,0.2291903281558713
rolling_T_mean_24,0.1434807875832213
rolling_T_std_24,-0.7368502150458968
rolling_T_max_24,0.12763610434878994
rolling_T_min_24,0.10016043585365304
rolling_RH_mean_3,0.005844989387630176
rolling_RH_std_3,-0.28372932723813804
rolling_RH_max_3,0.00013130258606266717
rolling_RH_min_3,0.019487199081866077
rolling_RH_mean_6,-0.0215626461162203
rolling_RH_std_6,-0.01664923451641746
rolling_RH_max_6,0.023639629371195105
rolling_RH_min_6,0.0155992400252471
rolling_RH_mean_12,-0.05717924623596657
rolling_RH_std_12,0.12058086493465903
rolling_RH_max_12,-0.02443503425541476
rolling_RH_min_12,-0.001966723265789911
rolling_RH_mean_24,0.04370424462043507
rolling_RH_std_24,-0.4533896961329508
rolling_RH_max_24,0.13732581060821022
rolling_RH_min_24,0.038720428639281636
rolling_AH_mean_3,0.9567317621658885
rolling_AH_std_3,22.32743013894266
rolling_AH_max_3,1.0411605141565905
rolling_AH_min_3,0.4235017838854077
rolling_AH_mean_6,0.6935501300987817
rolling_AH_std_6,-1.4245204549228283
rolling_AH_max_6,0.0
rolling_AH_min_6,0.07452657380133755
rolling_AH_mean_12,-0.39934788405502747
rolling_AH_std_12,-6.265627632991773
rolling_AH_max_12,-1.4808901667212178
rolling_AH_min_12,-2.222347377429711
rolling_AH_mean_24,3.8903286937463677
rolling_AH_std_24,4.692591203158295
rolling_AH_max_24,3.6589066152462135
rolling_AH_min_24,3.829914172710174
COGT_lag_1,0.2600015224936668
COGT_lag_2,-2.2434874011712265
COGT_lag_3,-2.8849371548784224
COGT_lag_6,-1.180241397376017
COGT_lag_9,-2.016688036074177
COGT_lag_12,1.2382190808397902
COGT_lag_24,-2.7703248707531145
C6H6GT_lag_1,-0.4566180745638962
C6H6GT_lag_2,0.008446179745212066
C6H6GT_lag_3,0.2000820115696013
C6H6GT_lag_6,0.1770227737986765
C6H6GT_lag_9,-0.14077397464303315
C6H6GT_lag_12,0.009918201937779963
C6H6GT_lag_24,-0.21379188700228588
NOxGT_lag_1,0.23644337837061352
NOxGT_lag_2,0.044164290001364424
NOxGT_lag_3,-0.03367189505586052
NOxGT_lag_6,-0.011503218452613935
NOxGT_lag_9,0.006170073208949317
NOxGT_lag_12,-0.0023890865319725974
NOxGT_lag_24,0.06774657898124793
NO2GT_lag_1,-0.1041867389924915
NO2GT_lag_2,-0.12403128909139947
NO2GT_lag_3,-0.02690744463291197
NO2GT_lag_6,0.04975723851308768
NO2GT_lag_9,-0.022832513491928077
NO2GT_lag_12,0.010789576681080427
NO2GT_lag_24,-0.11685939600428932
hour_1,-1.2913095671455586
hour_2,0.0
hour_3,0.9930023857741243
hour_4,-1.0104496280816426
hour_5,0.7391426472793501
hour_6,0.24482953666369134
hour_7,4.475263101865157
hour_8,-2.5339281716526494
hour_9,-0.4061608686783351
hour_10,1.231557618818058
hour_11,-0.036949263691081154
hour_12,-1.6244821839981018
hour_13,-0.8032263155367263
hour_14,0.5146240789597583
hour_15,1.153865684799305
hour_16,0.4903695735185567
hour_17,0.0
hour_18,-0.5402969619808409
hour_19,-1.4907088798527037
hour_20,0.4379612975869318
hour_21,-0.5535127089106633
hour_22,0.07176208466365416
hour_23,-0.11287027949779557
day_of_week_Monday,2.086026970956496
day_of_week_Tuesday,-0.1891100515490023
day_of_week_Wednesday,-0.8135200565280344
day_of_week_Thursday,-0.6175494871872107
day_of_week_Friday,0.125151147894725
day_of_week_Saturday,-0.7268273609437969
INTERCEPT,54.84681961202767
