feature,coefficient
rolling_PT08.S5O3_max_24,0.00047084349151302465
rolling_PT08.S5O3_min_24,-0.004418125421353543
rolling_T_mean_3,0.0
rolling_T_std_3,0.0
rolling_T_max_3,0.033050614927125396
rolling_T_min_3,0.03348091760993142
rolling_T_mean_6,0.0
rolling_T_std_6,-0.018323410669013794
rolling_T_max_6,0.0
rolling_T_min_6,0.27781666907160096
rolling_T_mean_12,-0.5146273815279188
rolling_T_std_12,-0.016741792879053575
rolling_T_max_12,-0.35214415975611507
rolling_T_min_12,0.0
rolling_T_mean_24,0.29335722154949123
rolling_T_std_24,0.2901787379873442
rolling_T_max_24,0.0
rolling_T_min_24,0.11775888622297198
rolling_RH_mean_3,0.15572842095596687
rolling_RH_std_3,0.01958360544949631
rolling_RH_max_3,0.0
rolling_RH_min_3,0.0
rolling_RH_mean_6,-0.0
rolling_RH_std_6,0.059085894583787636
rolling_RH_max_6,-0.0
rolling_RH_min_6,-0.03259367186999358
rolling_RH_mean_12,-0.057737845964265774
rolling_RH_std_12,0.004111216651553072
rolling_RH_max_12,-0.0
rolling_RH_min_12,-0.07029056907613279
rolling_RH_mean_24,0.0006531274863276808
rolling_RH_std_24,0.0
rolling_RH_max_24,0.004000364972373948
rolling_RH_min_24,0.016485696492036447
rolling_AH_mean_3,0.649466821155831
rolling_AH_std_3,4.5980133656563105
rolling_AH_max_3,0.0
rolling_AH_min_3,0.0
rolling_AH_mean_6,-0.0
rolling_AH_std_6,-10.482199331633181
rolling_AH_max_6,-0.17809362686662789
rolling_AH_min_6,-1.3878492501888506
rolling_AH_mean_12,0.0
rolling_AH_std_12,-2.4331550042674293
rolling_AH_max_12,0.36920308769719734
rolling_AH_min_12,0.0
rolling_AH_mean_24,0.0
rolling_AH_std_24,-3.0734221757719493
rolling_AH_max_24,1.391693959463147
rolling_AH_min_24,0.0
COGT_lag_1,-0.5592243636841694
COGT_lag_2,0.3922916420820005
COGT_lag_3,1.2441802078254307
COGT_lag_6,-0.0
COGT_lag_9,-0.0
COGT_lag_12,-0.9205303620384714
COGT_lag_24,-0.5487340611752829
C6H6GT_lag_1,-0.05387144156454868
C6H6GT_lag_2,0.33708867763447536
C6H6GT_lag_3,0.05890351238285355
C6H6GT_lag_6,0.0011032346913661263
C6H6GT_lag_9,0.07419263745442085
C6H6GT_lag_12,-0.0
C6H6GT_lag_24,0.008744411011705833
NOxGT_lag_1,-0.10168037853308115
NOxGT_lag_2,0.02224581025069651
NOxGT_lag_3,0.03808613648365187
NOxGT_lag_6,0.002637614929774948
NOxGT_lag_9,-0.0
NOxGT_lag_12,-0.0003253575035966545
NOxGT_lag_24,-0.004000706328723861
NO2GT_lag_1,0.7000898645923547
NO2GT_lag_2,-0.04595488085466349
NO2GT_lag_3,-0.05921947890140952
NO2GT_lag_6,-0.0
NO2GT_lag_9,0.0002679240967049791
NO2GT_lag_12,0.010828561016240069
NO2GT_lag_24,0.04926165956399888
hour_1,-2.1503188671947178
hour_2,-1.6865283082486138
hour_3,3.7173486402270206
hour_4,-3.247846935456962
hour_5,0.0
hour_6,-0.28700165105305203
hour_7,-3.9877223821005297
hour_8,-0.0
hour_9,1.3090079794376484
hour_10,0.8416759177173833
hour_11,0.6538250128810427
hour_12,-0.12103368141205426
hour_13,-0.7620248808500535
hour_14,-0.5858560253322413
hour_15,0.20083592493461008
hour_16,-0.0
hour_17,0.690323574303972
hour_18,-0.0
hour_19,-0.0
hour_20,0.7508429992257967
hour_21,0.5516431750098642
hour_22,1.1083357558397522
hour_23,1.2640418465797656
day_of_week_Monday,-0.08733370965509295
day_of_week_Tuesday,-0.0
day_of_week_Wednesday,0.3168871811158345
day_of_week_Thursday,-0.0
day_of_week_Friday,0.4637973425748856
day_of_week_Saturday,-0.6734010486057881
INTERCEPT,-2.5409741866234583
